,pauthor,peditor,ptitle,pyear,paddress,ppublisher,pseries,pid,pkey,ptype_id,pjournal_id,pbooktitle_id,pjournalfull_id,pbooktitlefull_id,partition
5579,Emiko Ishiwata,,On the Attainable Order of Collocation Methods for the Neutral Functional-Differential Equations with Proportional Delays.,2000,,,,1897161,journals/computing/Ishiwata00,0,266,158,266,158,4
5582,Knut Manske,,Video browsing using 3D video content trees.,1998,,,,609846,conf/npiv/Manske98,2,0,5,0,5,4
5589,Gateways for Accessing Fault Tolerance Domains.,,Priya Narasimhan|Louise E. Moser|P. M. Melliar-Smith,2000,,,,586344,conf/middleware/NarasimhanMM00,1,0,1534,0,1534,4
5592,Rachid Anane|Sukhvir Dhillon|Behzad Bordbar,,Stateless data concealment for distributed systems.,2008,,,,2102518,journals/jcss/AnaneDB08,3,357,0,357,0,4
5600,Allen L. Brown Jr.|Cosimo Laneve|L. Gregory Meredith,,PiDuce: A Process Calculus with Native XML Datatypes.,2005,,,,213348,conf/epew/BrownLM05,2,0,1536,0,1536,4
5601,Jian Yang|Zhenghong Gu|Jingyu Yang,,An geometrically intuitive marginal discriminant analysis method with application to face recognition.,2009,,,,381751,conf/icip/YangGY09,1,0,365,0,365,4
5607,Rafael Huff|Carlos A. Dietrich|Luciana Porcher Nedel|Carla Maria Dal Sasso Freitas|João Luiz Dihl Comba|Sílvia Delgado Olabarriaga,,"Erasing, digging and clipping in volumetric datasets with one or two hands.",2006,,,,893041,conf/vrcai/HuffDNFCO06,1,0,5,0,5,4
5609,Jianming Hu|Hong Yan|Mustafa Sakalli,,Locating head and face boundaries for head-shoulder images.,1999,,,,2181150,journals/pr/HuYS99,3,109,5,109,5,4
5619,Henry C. M. Leung|Francis Y. L. Chin,,Finding motifs from all sequences with and without binding sites.,2006,,,,1844534,journals/bioinformatics/LeungC06,3,61,5,61,5,4
5622,Yasuo Yamashita|Mitsuhiro Kubota,,Imaging of elastic modulus of incompressible biological soft tissue from a knowledge of displacement measurements.,2001,,,,376772,conf/icip/YamashitaK01,1,0,0,0,0,4
5624,Pedro Peris-Lopez|Julio C. Hernandez-Castro|Juan E. Tapiador|Tieyan Li|Yingjiu Li,,Vulnerability analysis of RFID protocols for tag ownership transfer.,2010,,,,1882802,journals/cn/Peris-LopezHTLL10,2,174,54,174,54,4
5627,Alexandr Andoni|T. S. Jayram|Mihai Patrascu,,Lower Bounds for Edit Distance and Product Metrics via Poincaré-Type Inequalities.,2010,,,,717537,conf/soda/AndoniJP10,1,0,506,0,506,4
5634,Lin Guan|Michael E. Woodward|Irfan-Ullah Awan,,Stochastic Modelling of Maintaining Specified QoS Constraints in Discrete-Time Domain.,2004,,,,334798,conf/icccn/GuanWA04,2,0,553,0,553,4
5636,Laure Berti-Equille|Anish Das Sarma|Xin Dong|Amélie Marian|Divesh Srivastava,,Sailing the Information Ocean with Awareness of Currents: Discovery and Application of Source Dependence,-2009,,,,1921258,journals/corr/abs-0909-1776,0,5,5,5,5,4
5637,Pieter P. Jonker|Stelian Persa|Jurjen Caarls|Frank de Jong|Reginald L. Lagendijk,,Philosophies and technologies for ambient aware devices in wearable computing grids.,2003,,,,1887368,journals/comcom/JonkerPCJL03,0,0,5,0,5,4
5639,Le-Chin Eugene Liu|Hsiao-Ping Tseng|Carl Sechen,,Chip-level area routing.,-1998,,,,524073,conf/ispd/LiuTS98,4,0,443,0,443,4
5644,A boosting approach for motif modeling using ChIP-chip data.,,Pengyu Hong|X. Shirley Liu|Qing Zhou|Xin Lu|Jun S. Liu|Wing Hung Wong,-2005,,,,1841855,journals/bioinformatics/HongLZLLW05,5,61,5,61,5,4
5649,Stephan Weise|Christian Colmsee|Eva Grafahrend-Belau|Björn H. Junker|Christian Klukas|Matthias Lange|Uwe Scholz|Falk Schreiber,,Datenaustausch und Datenintegration zur Modellierung und Analyse metabolischer Netzwerke am Beispiel von Kulturpflanzen.,-2009,,,,271646,conf/gi/WeiseCGJKLSS09,1,0,0,0,0,4
5656,Amit P. Sheth|Boanerges Aleman-Meza|Ismailcem Budak Arpinar|Clemens Bertram|Yashodhan S. Warke|Cartic Ramakrishnan|Chris Halaschek|Kemafor Anyanwu|David Avant|F. S. Arpinar|Krys Kochut,,Semantic Association Identification and Knowledge Discovery for National Security Applications.,2005,,,,2109761,journals/jdm/ShethAABWRHAAAK05,0,470,5,470,5,4
5661,Image registration using robust M-estimators.,,K. V. Arya|P. Gupta|Prem Kumar Kalra|P. Mitra,2007,,,,2188875,journals/prl/AryaGKM07,0,75,5,75,5,4
5662,Almost All Complex Quantifiers Are Simple.,,Jakub Szymanik,-2009,,,,908793,conf/mol/Szymanik09,1,0,1548,0,1548,4
5665,The Hellinger-Kakutani Metric for Pattern Recognition.,,Vo V. Anh|Tien D. Bui|Guangyi Chen|Quang Minh Tieng,-1997,,,,370643,conf/icip/AnhBCT97,1,0,5,0,5,4
5668,Tuomas Valtonen|Tero Nurmi|Jouni Isoaho|Hannu Tenhunen,,Interconnection of autonomous error-tolerant cells.,2002,,,,502428,conf/iscas/ValtonenNIT02,2,0,75,0,75,4
5670,Sergio Blanes|Fernando Casas|Ander Murua,,On the Linear Stability of Splitting Methods.,2008,,,,1989427,journals/focm/BlanesCM08,2,446,5,446,5,4
5677,Daniel Hernández-Lobato|Gonzalo Martínez-Muñoz|Alberto Suárez,,Pruning in Ordered Regression Bagging Ensembles.,-2006,,,,463279,conf/ijcnn/Hernandez-LobatoMS06,2,0,80,0,80,4
5681,Kamel Karoui|Abderrazak Ghedamsi|Rachida Dssouli,,A Study of Some Influencing Factors in Testability and Diagnostics Based on FSMs.,1999,,,,506842,conf/iscc/KarouiGD99,1,0,257,0,257,4
5685,AnyviewC: A Visual Practice Platform for Data Structures Course.,,Weimin Wu|Yongfeng Cao|Baocai Chen|Qing Su|Kailun Li,-2009,,,,894776,conf/csie/WuCCSL09,2,0,5,0,5,4
5694,Ling-Jyh Chen|Guang Yang 0001|Tony Sun|M. Y. Sanadidi|Mario Gerla,,Enhancing QoS Support for Vertical Handoffs Using Implicit/Explicit Handoff Notifications.,2005,,,,652264,conf/qshine/ChenYSSG05,1,0,1553,0,1553,4
5697,Olivier Nocent|Jean-Michel Nourrit|Yannick Rémion,,Towards Mechanical Level of Detail for Knitwear Simulation.,-2001,,,,786865,conf/wscg/NocentNR01,2,0,273,0,273,4
5698,Renato Kresch|David Malah,,Skeleton-based morphological coding of binary images.,-1998,,,,2251851,journals/tip/KreschM98,0,25,5,25,5,4
5700,Ilkwon Park|Jung-Ho Ahn|Hyeran Byun,,Efficient Measurement of Eye Blinking under Various Illumination Conditions for Drowsiness Detection Systems.,-2006,,,,410546,conf/icpr/ParkAB06,1,0,312,0,312,4
5703,Lynn Carlson|Sergei Nirenburg,,Practical World Modeling for NLP Applications.,-1992,,,,48740,conf/anlp/CarlsonN92,1,0,1353,0,1353,4
5706,Andrea Gaal|Gerhard Jaworek|Joachim Klaus|Martina Weicht|Frank Zenker|Ilvio Bruder|Antje Düsterhöft|Andreas Heuer,,Towards an Open Source Screen Reader: Screenreader Usability Extensions (SUE).,2008,,,,338751,conf/icchp/GaalJKWZBDH08,2,0,137,0,137,4
5707,An Approach for Maintaining Models of an E-commerce Collaboration.,,Lianne Bodenstaff|Andreas Wombacher|Roel Wieringa|Manfred Reichert,-2008,,,,770932,conf/wecwis/BodenstaffWWR08,1,0,1556,0,1556,4
5708,Tao Xie 0004|Yao Sun,,A file assignment strategy independent of workload characteristic assumptions.,2009,,,,2278765,journals/tos/XieS09,3,473,1273,473,1273,4
5723,Recognition of printed text under realistic conditions.,,Theo Pavlidis,-1993,,,,2187676,journals/prl/Pavlidis93,3,75,5,75,5,4
5724,P. P. Chakrabarti,,Partial Precedence Constrained Scheduling.,1999,,,,2226599,journals/tc/Chakrabarti99,5,103,5,103,5,4
5732,István Forgács,,The All Program Functions Criterion for Revealing Computation Errors (Abstract).,-1994,,,,528956,conf/issta/Forgacs94,2,0,213,0,213,4
5733,Dora Karali|Fotis Karayannis|Klearchos Berdekas|James Reilly 0002|David Romano-Critchley,,QoS Based Multi-domain Routing in Public Broadband Networks.,1998,,,,518047,conf/isn/KaraliKBRR98,5,0,604,0,604,4
5735,Network Organization and Topologies.,,William Stallings,1997,,,,459,books/crc/tucker97/Stallings97,5,0,1560,0,1560,4
5740,Ronald I. Frank,,"A new ""dual-view"" diagram of array structure.",2003,,,,52164,conf/apl/Frank03a,1,0,1268,0,1268,4
5746,Mais Nijim|Tao Xie 0004|Xiao Qin,,Performance analysis of an admission controller for CPU- and I/O-intensive applications in self-managing computer systems.,-2005,,,,2212503,journals/sigops/NijimXQ05,2,0,5,0,5,4
5755,Jaroslaw Sliwinski|Andrzej Beben|Piotr Krawiec,,EmPath: Tool to Emulate Packet Transfer Characteristics in IP Network.,-2010,,,,903949,conf/tma/SliwinskiBK10,1,0,1563,0,1563,4
5757,Hong-Sheng Ma|Yong Zheng|Zhi-Gang Shao|Chang-Sheng Jiang|Long-Quan Zhou|Guo-Min Zhang,,"Simulation on seismogenic environment of strong earthquakes in Sichuan-Yunnan region, China.",2010,,,,1899773,journals/concurrency/MaZSJZZ10,0,352,5,352,5,4
5759,Markus Petri|Maxim Piz|Eckhard Grass,,A Viterbi-based non-coherent DBPSK-demodulator with 1-bit quantization and digital differential decoding for AWGN channels.,-2010,,,,879840,conf/pimrc/PetriPG10,0,0,0,0,0,4
5764,Bernard Cole,,Utilities Look to the Skies for Monitoring the Power Grid.,2004,,,,1959830,journals/dsonline/Cole04,3,294,5,294,5,4
5767,L. M. Cheng|A. S. Ho|R. E. Burge,,An adaptive asteroid zonal filter for data compression.,-1986,,,,1934025,journals/cvgip/ChengHB86,0,98,0,98,0,4
5768,Antonio C. Caputo|F. Cucchiella|Luciano Fratocchi|Pacifico Marcello Pelagagge|Federica Scacchia,,Analysis and evaluation of e-supply chain performances.,2004,,,,2043923,journals/imds/CaputoCFPS04,5,218,5,218,5,4
5784,Joachim Baumert|Reinhard Keil-Slawik|Harald Selke,,Mensch und Computer 2004: Innovation und Qualität sichern Zukunft.,2004,,,,2005076,journals/icom/BaumertKS04,3,418,0,418,0,4
5789,LTL Model Checking via Search Space Partition.,,Fei Pu|Wenhui Zhang,2006,,,,652486,conf/qsic/PuZ06,1,0,109,0,109,4
5793,Eystratios G. Keramidas|Dimitrios K. Iakovidis|Dimitris Maroulis|Stavros A. Karkanis,,Efficient and Effective Ultrasound Image Analysis Scheme for Thyroid Nodule Detection.,2007,,,,366335,conf/iciar/KeramidasIMK07,2,0,1559,0,1559,4
5795,Joanne S. Luciano|Robert D. Stevens,,e-Science and biological pathway semantics.,2007,,,,1849536,journals/bmcbi/LucianoS07,0,21,5,21,5,4
5797,Xin Li|Jiayong Le|Padmini Gopalakrishnan|Lawrence T. Pileggi,,Asymptotic probability extraction for non-normal distributions of circuit performance.,2004,,,,331853,conf/iccad/LiLGP04,2,0,55,0,55,4
5800,Donald E. Parker|Deborah L. Harm,,Mental Rotation: A Key to Mitigation of Motion Sickness in the Virtual Environment?,1992,,,,2185437,journals/presence/ParkerH92,2,113,5,113,5,4
5801,Jun Zhang|Miska M. Hannuksela|Houqiang Li,,Joint multiview video plus depth coding.,2010,,,,382692,conf/icip/ZhangHL10,1,0,365,0,365,4
5809,Nikola Grcevski|Allan Kielstra|Kevin Stoodley|Mark G. Stoodley|Vijay Sundaresan,,Java Just-in-Time Compiler and Virtual Machine Improvements for Server and Middleware Applications.,2004,,,,552878,conf/jvm/GrcevskiKSSS04,1,0,5,0,5,4
5812,Kuo-Chin Fan|Sung-Jung Hsiao|Wen-Tsai Sung,,Developing a Web-Based Pattern Recognition System for the Pattern Search of Components Database by a Parallel Computing.,2003,,,,626068,conf/pdp/FanHS03,2,0,5,0,5,4
5813,Gal Badishi|Idit Keidar,,Improving denial of service resistance using dynamic local adaptations.,-2008,,,,666003,conf/sac/BadishiK08,1,0,266,0,266,4
5821,Philippe Lalanda|Jan Bosch|Ramon Lerchundi|Sophie Cherki,,Object Technology for Product-Line Architectures.,-1999,,,,203706,conf/ecoopw/LalandaBLC99,1,0,1531,0,1531,4
5822,Static Versus Dynamic Power Losses in CMOS VLSI Systems Considering Temperature.,,Adam Golda|Andrzej Kos,-2003,,,,754226,conf/vlsi/GoldaK03,1,0,1576,0,1576,4
5825,Pavel Krcál|Leonid Mokrushin|P. S. Thiagarajan|Wang Yi,,Timed vs. Time-Triggered Automata.,2004,,,,134523,conf/concur/KrcalMTY04,2,0,5,0,5,4
5833,Rui Zhang|Niraj K. Jha,,State Encoding of Finite-State Machines Targeting Threshold and Majority Logic Based Implementations with Application to Nanotechnologies.,2006,,,,756220,conf/vlsid/ZhangJ06,1,0,1,0,1,4
5835,Color constancy using denoising methods and cepstral analysis.,,Anustup Choudhury|Gérard G. Medioni,-2009,,,,381262,conf/icip/ChoudhuryM09,1,0,365,0,365,4
5840,A Fuzzy Multi-attribute Decision Making Algorithm for Web Services Selection Based on QoS.,,Hongxia Tong|Shensheng Zhang,-2006,,,,890639,conf/apscc/TongZ06,1,0,435,0,435,4
5841,Neha Singh|S. Sudarshan,,Concurrency Control in Distributed MRA Index Structure.,2008,,,,129148,conf/comad/SinghS08,4,0,5,0,5,4
5843,Bart Jacobs,,Trace Semantics for Coalgebras.,2004,,,,1973182,journals/entcs/Jacobs04a,2,126,330,126,330,4
5847,Charles Pugh|Michael Shub,,Stably Ergodic Dynamical Systems and Partial Hyperbolicity.,1997,,,,2088170,journals/jc/PughS97,3,173,0,173,0,4
5862,Thomas Ludwig,,A Brief Overlook of LILOG-DB,-1989,,"IBM Germany Science Center, Institute for Knowledge Based Systems",,2420697,tr/ibm/IWBS102,3,156,5,156,5,4
5863,Ninh D. Pham|Quang Loc Le|Tran Khanh Dang,,HOT aSAX: A Novel Adaptive Symbolic Representation for Time Series Discords Discovery.,2010,,,,890079,conf/aciids/PhamLD10,4,0,1580,0,1580,4
5866,Morton M. Astrahan|Mike W. Blasgen|Donald D. Chamberlin|Kapali P. Eswaran|Jim Gray|Patricia P. Griffiths|W. Frank King III|Raymond A. Lorie|Paul R. McJones|James W. Mehl|Gianfranco R. Putzolu|Irving L. Traiger|Bradford W. Wade|Vera Watson,,System R: Relational Approach to Database Management.,1976,,,,2271600,journals/tods/AstrahanBCEGGKLMMPTWW76,0,216,5,216,5,4
5867,Enric Fontdecaba|José M. Cela|Juan C. Dürsteler,,On the Parallelisation of Non-linear Optimisation Algorithms for Ophthalmical Lens Design.,1998,,,,619572,conf/para/FontdecabaCD98,1,0,841,0,841,4
5874,Maureen Stone|Lyn Bartram|Diane Gromala,,Great grids: how and why?,2006,,,,849297,conf/apgv/StoneBG06,2,0,5,0,5,4
5875,Joseph O'Rourke|Beenish Chaudry|Sorina Chircu|Elizabeth F. Churchill|Sasha Fedorova|Judy A. Franklin|Biliana Kaneva|Halley Miller|Anton Okmianski|Irena Pashchenko|Ileana Streinu|Geetika Tewari|Dominique Thiébaut|Elif Tosun,,PushPush is NP-hard in 3D,1999,,,,1905550,journals/corr/cs-CG-9911013,1,5,5,5,5,4
5880,Alexander G. Dimitrov|Melissa A. Sheiko|Jonathan Baker|Shih-Cheng Yen,,Spatial and temporal jitter distort estimated functional properties of visual sensory neurons.,-2009,,,,2098849,journals/jcns/DimitrovSBY09,3,358,5,358,5,4
5881,A study on social diffusive impacts of a novel car-navigation-system sharing individual information in Urban traffic systems.,,Hiroki Sagara|Jun Tanimoto,2007,,,,820412,conf/cec/SagaraT07,1,0,1047,0,1047,4
5883,Shyam Pandula|Bernd-Peter Paris,,Precoder design via approximate joint diagonalization for ricean correlated MIMO channels in STBC systems.,2008,,,,826920,conf/ciss/PandulaP08a,4,0,5,0,5,4
5889,Anoop M. Namboodiri|Anil K. Jain,,Robust Segmentation of Unconstrained Online Handwritten Documents.,-2004,,,,435028,conf/icvgip/NamboodiriJ04,1,0,1209,0,1209,4
5893,Bing Jiang|Wei Zhang|Pan Zhang,,Research on an Improved Genetic Algorithm Which Can Improve the Node Positioning Optimized Solution of Wireless Sensor Networks.,2009,,,,854410,conf/cse/JiangZZ09,1,0,1588,0,1588,4
5894,Sri Hastuti Kurniawan,,Merged Structural Equation Model of Online Retailer's Customer Preference and Stickiness.,-2000,,,,769168,conf/webnet/Kurniawan00,1,0,477,0,477,4
5907,Rob Mills|Richard A. Watson,,Genetic Assimilation and Canalisation in the Baldwin Effect.,2005,,,,196040,conf/ecal/MillsW05,2,0,1311,0,1311,4
5911,Stijn Hoppenbrouwers|Henderik Alex Proper|Theo P. van der Weide,,Fact Calculus: Using ORM and Lisa-D to Reason About Domains.,2005,,,,614480,conf/otm/HoppenbrouwersPW05,4,0,192,0,192,4
5913,Qing-Hu Hou|Toufik Mansour,,"Horse paths, restricted 132-avoiding permutations, continued fractions, and Chebyshev polynomials.",2006,,,,1937568,journals/dam/HouM06,3,283,5,283,5,4
5916,SQL-based discovery of exact and approximate functional dependencies.,,Victor Matos|Becky Grasser,-2004,,,,2365030,journals/sigcse/MatosG04,5,484,0,484,0,4
5935,Vincent Van Dongen,,Mapping Uniform Recurrences onto Small Size Arrays.,1991,,,,621046,conf/parle/Dongen91,2,0,1594,0,1594,4
5937,Sebnem Bora,,A Fault Tolerant System Using Collaborative Agents.,-2005,,,,794298,conf/tainn/Bora05,1,0,1595,0,1595,4
5938,Angel Díaz|Markus A. Hitz|Erich Kaltofen|A. Lobo|T. Valente,,Process Scheduling in DSC and the Large Sparse Linear Systems Challenge.,1995,,,,2127325,journals/jsc/DiazHKLV95,2,261,1596,261,1596,4
5944,Jose L. Hernandez-Rebollar|Robert W. Lindeman|Nicholas Kyriakopoulos,,A Multi-Class Pattern Recognition System for Practical Finger Spelling Translation.,-2002,,,,391720,conf/icmi/Hernandez-RebollarLK02,2,0,5,0,5,4
5961,Charles Kellogg,,On-line translation of natural language questions into artificial language queries.,1968,,,,2059947,journals/ipm/Kellogg68,3,460,1599,460,1599,4
5963,On the simultaneous edge-coloring conjecture.,,Mohammad Taghi Hajiaghayi|Ebadollah S. Mahmoodian|Seyed Vahab Mirrokni|Amin Saberi|Ruzbeh Tusserkani,2000,,,,1949703,journals/dm/HajiaghaeeMMST00,0,68,5,68,5,4
5978,Seymour Ginsburg|Chang-jie Tang,,Cohesion of Object Histories.,-1986,,,,790207,conf/xp/GinsburgT86,2,0,1603,0,1603,4
5984,Eleonora Bilotta|Pietro Pantano|Enrico Cupellini|Costantino Rizzuti,,Evolutionary Methods for Melodic Sequences Generation from Non-linear Dynamic Systems.,2007,,,,233151,conf/evoW/BilottaPCR07,1,0,133,0,133,4
5985,Fernando Calheiros|Vilmar Nepomuceno|Paulo Borba|Sérgio Soares|Vander Alves,,Product Line Variability Refactoring Tool.,-2007,,,,203311,conf/ecoop/CalheirosNBSA07,0,0,5,0,5,4
5986,Ash Mohammad Abbas|Bijendra Nath Jain,,Path diminution is unavoidable in node-disjoint multipath routing with single route discovery.,-2006,,,,133772,conf/comsware/AbbasJ06a,1,0,639,0,639,4
5992,Reduction and Refinement Strategies for Probabilistic Analysis.,,Pedro R. D'Argenio|Bertrand Jeannet|Henrik Ejersbo Jensen|Kim Guldstrand Larsen,2002,,,,619227,conf/papm/DArgenioJJL02,2,0,1605,0,1605,4
5994,Using Generalized Constraints and Protoforms to Deal with Adjectives.,,Andrés Soto|José Angel Olivas|Manuel E. Prieto,-2007,,,,259380,conf/fuzzIEEE/SotoOP07,1,0,1606,0,1606,4
5997,Ivan Mezei|Veljko Malbasa|Ivan Stojmenovic,,Auction Aggregation Protocols for Wireless Robot-Robot Coordination.,-2009,,,,31363,conf/adhoc-now/MezeiMS09,1,0,418,0,418,4
6002,Heitor Silvério Lopes|Leandro dos Santos Coelho,,Particle Swarm Optimization with Fast Local Search for the Blind Traveling Salesman Problem.,2005,,,,295006,conf/his/LopeC05,1,0,379,0,379,4
6005,Said K. Rahimi|Mark D. Spinrad|James A. Larson,,A Structural View of Honeywell's Distributed Database Testbed System: DDTS.,1982,,,,1946492,journals/debu/RahimiSL82,0,298,5,298,5,4
6006,Zhi-Bin Wang|Hong-Wei Hao|Xu-Cheng Yin|Qian Liu|Kaizhu Huang,,Exchange Rate Forecasting Using Classifier Ensemble.,2009,,,,402201,conf/iconip/WangHYLH09,1,0,1045,0,1045,4
6007,Deadlock- and Livelock-Free Routing Protocols for Wave Switching.,,José Duato|Pedro López|Sudhakar Yalamanchili,1997,,,,481656,conf/ipps/DuatoLY97,2,0,1042,0,1042,4
6009,Yuh-Fang Tsai|Feng Wang 0004|Yuan Xie|Narayanan Vijaykrishnan|Mary Jane Irwin,,Design Space Exploration for 3-D Cache.,2008,,,,2291379,journals/tvlsi/TsaiWXVI08,3,13,5,13,5,4
6011,Pablo A. Haya|Germán Montoro|Xavier Alamán,,A Prototype of a Context-Based Architecture for Intelligent Home Environments.,2004,,,,136106,conf/coopis/HayaMA04,1,0,1300,0,1300,4
6012,David Barrowman|T. Patrick Martin,,An SQL interface to X.500.,1995,,,,90413,conf/cascon/BarrowmanM95,1,0,350,0,350,4
6024,Yi Xiong|Xu Wang|Jianxin He|Chenghua Xie,,Experimental Evaluation of SZ-2 Phase Coding to Mitigate Range Ambiguity.,2009,,,,895331,conf/icetc/XiongWHX09,2,0,1611,0,1611,4
6025,N. J. Kothari|J. J. Patel|K. D. Patel|K. S. Dasgupta,,Performance evaluation of TCP-AFC in an emulated real network.,2008,,,,888131,conf/icon/KothariPPD08,4,0,1612,0,1612,4
6033,Correlated wavelet shrinkage: models of local random fields across multiple resolutions.,,Zohreh Azimifar|Paul W. Fieguth|Ed Jernigan,2005,,,,378300,conf/icip/AzimifarFJ05,1,0,5,0,5,4
6042,"Interaction based on function of a table in real world with ""Kage no Sekai"".",,Yu Uchida|Mami Naito|Shiho Hirayama|Masa Inakage,2007,,,,842499,conf/dimea/UchidaNHI07,1,0,1043,0,1043,4
6046,Predicting bounce rates in sponsored search advertisements.,,D. Sculley|Robert G. Malkin|Sugato Basu|Roberto J. Bayardo,-2009,,,,555851,conf/kdd/SculleyMBB09,2,0,280,0,280,4
6049,Vipin Swarup|Sushil Jajodia|Joseph Pamula,,Rule-Based Topological Vulnerability Analysis.,2005,,,,592678,conf/mmmacns/SwarupJP05,2,0,5,0,5,4
6050,Chung-Shyan Liu,,A Program Generator for Object-based Implementation of Communication Protocol Software.,1999,,,,490151,conf/isads/Liu99,2,0,590,0,590,4
6053,Huaizhong Zhang|E. Patricia Rodriguez|Philip J. Morrow|Sally I. McClean|Kurt Saetzler,,MCMC-Based Algorithm to Adjust Scale Bias in Large Series of Electron Microscopical Ultrathin Sections.,2009,,,,86837,conf/caip/ZhangRMMS09,2,0,5,0,5,4
6054,Proactive Resilience Revisited: The Delicate Balance Between Resisting Intrusions and Remaining Available.,,Paulo Sousa|Nuno Ferreira Neves|Paulo Veríssimo|William H. Sanders,-2006,,,,724508,conf/srds/SousaNVS06,1,0,202,0,202,4
6057,Frederick Ducatelle|Gianni A. Di Caro|Alexander Förster|Luca Maria Gambardella,,Mobile Stigmergic Markers for Navigation in a Heterogeneous Robotic Swarm.,-2010,,,,50359,conf/antsw/DucatelleCFG10,1,0,1616,0,1616,4
6059,Frank Meisel|Christian Bierwirth,,Integration of Berth Allocation and Crane Assignment to Improve the Resource Utilization at a Seaport Container Terminal.,2005,,,,851426,conf/or/MeiselB05,1,0,432,0,432,4
6060,Niek Bergboer|Eric O. Postma|H. Jaap van den Herik,,Accuracy versus speed in context-based object detection.,2007,,,,2188726,journals/prl/BergboerPH07,0,75,5,75,5,4
6063,Ying-Chang Liang|Rui Zhang,,Multiuser MIMO Systems with Random Transmit Beamforming.,2005,,,,2366906,journals/ijwin/LiangZ05,3,489,0,489,0,4
6066,Sabine Bruaux|Gilles Kassel|Gilles Morel,,"A Clarification of the Ontological Status of ""Knowledge Roles"".",2007,,,,179457,conf/dexaw/BruauxKM07,1,0,1479,0,1479,4
6069,Kuan-Ta Chen|Chi-Jui Chang|Chen-Chi Wu|Yu-Chun Chang|Chin-Laung Lei,,Quadrant of euphoria: a crowdsourcing platform for QoE assessment.,2010,,,,2163854,journals/network/ChenCWCL10,0,395,5,395,5,4
6081,T. S. Jayram|David P. Woodruff,,The Data Stream Space Complexity of Cascaded Norms.,2009,,,,247625,conf/focs/JayramW09,1,0,134,0,134,4
6082,Tuomo Kakkonen|Niko Myller|Erkki Sutinen,,Applying Part-of-Seech Enhanced LSA to Automatic Essay Grading,2006,,,,1910205,journals/corr/abs-cs-0610118,3,5,698,5,698,4
6086,Jonathan R. Lawton|Randal W. Beard|Brett J. Young,,A decentralized approach to formation maneuvers.,-2003,,,,2355956,journals/trob/LawtonBY03,3,0,5,0,5,4
6095,Jong-Hwan Kim|Hyun-Sik Shim,,Evolutionary Programming-Based Optimal Robust Locomotion Control of Autonomous Mobile Robots.,-1995,,,,214048,conf/eps/KimS95,1,0,1623,0,1623,4
6097,Turgay Tugay Bilgin|A. Yilmaz Çamurcu,,An efficient preprocessing stage for the relationship-based clustering framework.,-2010,,,,2005646,journals/ida/Bilginc10,3,413,5,413,5,4
6105,Patricia Rodríguez-Gianolli|John Mylopoulos,,A Semantic Approach to XML-based Data Integration.,-2001,,,,215352,conf/er/Rodriguez-GianolliM01,2,0,1625,0,1625,4
6112,Michael Schneider|Markus Aleksy|Martin Schader|Makoto Takizawa,,Leasing Variants in Distributed Systems.,2007,,,,865239,conf/cisis/SchneiderAST07,1,0,5,0,5,4
6135,Liwen Qiu,,Frequency Distributions of Hypertext Path Patterns: A Pragmatic Approach.,-1994,,,,2060360,journals/ipm/Qiu94,0,79,5,79,5,4
6136,Josep Lluís de la Rosa|Johan E. Bengtsson|Raivo Ruusalepp|Ann Hägerfors|Hugo Quisbert,,Using Agents for Long-Term Digital Reservation the PROTAGE Project.,2008,,,,863442,conf/dcai/RosaBRHQ08,1,0,5,0,5,4
6138,Jingbo Sun|Rachel Cardell-Oliver,,An autonomic communication framework for sensor networks.,2007,,,,684795,conf/sensys/SunC07,1,0,894,0,894,4
6144,Wei Wang 0016|Changyun Wen|Jing Zhou,,New results in decentralized adaptive backstepping stabilization of nonlinear interconnected systems.,-2008,,,,871761,conf/icarcv/WangWZ08,1,0,721,0,721,4
6145,Rudolf Berghammer|Gunther Schmidt,,RELVIEW - A Computer System for the Manipulation of Relations.,1993,,,,46952,conf/amast/BerghammerS93,2,0,1527,0,1527,4
6146,Gunnar Karlsson|Ignacio Más Ivars,,Quality of Service and the End-to-End Argument.,2007,,,,2163796,journals/network/KarlssonM07,2,0,1275,0,1275,4
6163,Andre Holzapfel|Yannis Stylianou,,Beat Tracking using Group Delay Based Onset Detection.,2008,,,,515861,conf/ismir/HolzapfelS08,2,0,175,0,175,4
6167,Gregory Hackmann|Christine Julien|Jamie Payton|Gruia-Catalin Roman,,Supporting Generalized Context Interactions.,-2004,,,,683223,conf/sem/HackmannJPR04,1,0,1634,0,1634,4
6173,Tomasz Haupt|Anand Kalyanasundaram|Igor Zhuk,,Distributed Data Repository Supporting Ad-Hoc Collaborations.,2006,,,,260648,conf/gca/HauptKZ06,1,0,1635,0,1635,4
6174,Steffen Maier|Daniel Herrscher|Kurt Rothermel,,Experiences with node virtualization for scalable network emulation.,-2007,,,,1889146,journals/comcom/MaierHR07,0,76,5,76,5,4
6176,Tino Teige|Martin Fränzle,,Stochastic Satisfiability Modulo Theories for Non-linear Arithmetic.,-2008,,,,139125,conf/cpaior/TeigeF08,0,0,5,0,5,4
6180,Massively Parallel Quantum Computer Simulations: Towards Realistic Systems.,,Marcus Richter|Guido Arnold|Binh Trieu|Thomas Lippert,-2007,,,,620645,conf/parco/RichterATL07,1,0,1636,0,1636,4
